t,y_syn,y_trend_syn,eps
88,37.5109280516922,38.11412486101064,-0.6031968093184392
89,38.70555241851887,38.12113464651651,0.5844177720023579
90,38.23868584479641,38.12815117721132,0.11053466758508211
91,39.23809529066837,38.13517445309508,1.1029208375732866
92,37.34283112904353,38.14220447416778,-0.7993733451242434
93,37.77615779634136,38.149241240429426,-0.37308344408806743
94,37.70982164424146,38.15628475188001,-0.4464631076385481
95,36.49694417578847,38.163335008519546,-1.6663908327310761
96,38.50756117675524,38.170392010348024,0.337169166407216
97,38.47469912543074,38.17745575736544,0.29724336806529317
98,38.19034854560196,38.18452624957181,0.005822296030149003
99,37.92449733336622,38.191603486967125,-0.2671061536009061
100,36.587114705994146,38.19868746955137,-1.6115727635572275
101,37.72682203047297,38.20577819732458,-0.4789561668516103
102,37.82265326134382,38.21287567028672,-0.3902224089429043
103,37.30648905703516,38.21997988843781,-0.9134908314026556
104,38.04344733538345,38.22709085177784,-0.18364351639439136
105,38.69426989730391,38.23420856030682,0.4600613369970936
106,40.38898644155918,38.24133301402473,2.1476534275344523
107,38.447242412821204,38.2484642129316,0.19877819988960269
108,38.54885478872379,38.25560215702741,0.2932526316963778
109,38.17798106259036,38.26274684631217,-0.0847657837218097
110,36.08514248627658,38.26989828078586,-2.1847557945092784
111,38.246867169218426,38.277056460448506,-0.03018929123008279
112,38.35280084861702,38.28422138530009,0.06857946331692882
113,41.096095583511925,38.29139305534063,2.804702528171295
114,38.07954497637837,38.298571470570096,-0.21902649419172382
115,38.64910517521794,38.30575663098852,0.3433485442294226
116,38.27342493972487,38.31294853659588,-0.03952359687101705
117,36.98946425122616,38.320147187392195,-1.330682936166035
118,39.62859618459543,38.327352583377454,1.301243601217973
119,39.19073248293098,38.33456472455165,0.8561677583793388
120,39.242470267127175,38.34178361091479,0.9006866562123856
121,37.31356035962171,38.34900924246687,-1.0354488828451607
122,39.953494577187406,38.35624161920791,1.5972529579794992
123,36.76730178657862,38.36348074113788,-1.5961789545592586
124,39.038935212808546,38.3707266082568,0.6682086045517459
125,40.87208095762766,38.37797922056466,2.494101737062999
126,37.257391777595515,38.38523857806147,-1.127846800465953
127,37.7477054278179,38.392504680747216,-0.6447992529293153
128,38.51324280033857,38.39977752862192,0.11346527171665167
129,37.833788488117236,38.407057121685554,-0.5732686335683204
130,36.64872341657754,38.414343459938145,-1.7656200433606024
131,38.499703879027564,38.42163654337967,0.07806733564789706
132,37.21937361872999,38.42893637201015,-1.2095627532801603
133,38.975485873186436,38.43624294582956,0.5392429273568732
134,37.39667928057928,38.44355626483792,-1.0468769842586425
135,40.21566628704158,38.45087632903523,1.7647899580063457
136,37.566373432328376,38.45820313842148,-0.8918297060931064
137,38.09883025185949,38.46553669299667,-0.3667064411371856
138,39.399165880362496,38.47287699276082,0.9262888876016765
139,37.07873441448923,38.480224037713896,-1.4014896232246623
140,38.74656879362755,38.48757782785593,0.2589909657716211
141,39.98328032073721,38.4949383631869,1.4883419575503145
142,36.67198930203874,38.50230564370682,-1.8303163416680797
143,38.719907907714635,38.509679669415675,0.21022823829895917
144,38.81296879879854,38.517060440313486,0.29590835848505775
145,39.4146489536719,38.52444795640023,0.890200997271669
146,37.12342248969284,38.53184221767593,-1.4084197279830883
147,37.03574180936436,38.53924322414056,-1.5035014147762038
148,39.14094530895104,38.54665097579415,0.5942943331568883
149,38.89221885984263,38.55406547263667,0.3381533872059567
150,38.846703473139804,38.56148671466815,0.28521675847165573
151,38.96338837710363,38.56891470188856,0.394473675215068
152,37.80205808625588,38.576349434297924,-0.7742913480420405
153,38.84824016286627,38.58379091189622,0.264449250970047
154,38.92493800359771,38.59123913468348,0.33369886891423
155,37.78531761076467,38.598694102659664,-0.8133764918949893
156,40.73056837839077,38.606155815824806,2.1244125625659636
157,39.153141029140194,38.61362427417889,0.539516754961305
158,37.2646546875456,38.62109947772191,-1.356444790176309
159,39.376148040665996,38.62858142645389,0.7475666142121056
160,37.52627578436833,38.6360701203748,-1.1097943360064642
161,39.53975768238316,38.643565559484664,0.896192122898497
162,39.97027056720855,38.651067743783464,1.3192028234250845
163,37.72412944153558,38.65857667327121,-0.9344472317356306
164,39.76301394228735,38.6660923479479,1.09692159433945
165,39.14361635778782,38.67361476781354,0.47000158997428443
166,39.61716000589603,38.68114393286812,0.9360160730279117
167,40.84841073066925,38.68867984311165,2.1597308875575982
168,38.416818104697484,38.69622249854411,-0.2794043938466227
169,37.845551054761955,38.70377189916553,-0.8582208444035745
170,37.69850703279435,38.711328044975886,-1.012821012181536
171,37.78999111035386,38.71889093597519,-0.9288998256213264
172,38.63867084243123,38.72646057216343,-0.08778972973219791
173,39.12248021756614,38.73403695354063,0.3884432640255127
174,39.05666640887371,38.741620080106756,0.3150463287669573
175,39.69105928858479,38.74920995186184,0.9418493367229445
176,38.771610813519025,38.756806568805864,0.0148042447131587
177,40.41943632088353,38.76440993093883,1.655026389944693
178,38.47067585227191,38.77202003826074,-0.3013441859888314
179,41.87688230563258,38.779636890771606,3.097245414860972
180,39.499659315682194,38.787260488471404,0.7123988272107924
181,37.81891207826216,38.79489083136015,-0.9759787530979936
182,37.583185784335555,38.802527919437836,-1.219342135102278
183,39.35952562902327,38.81017175270448,0.549353876318793
184,38.5633826089018,38.81782233116005,-0.25443972225825656
185,39.63845657686409,38.825479654804575,0.8129769220595104
186,39.37198266088243,38.83314372363804,0.5388389372443954
187,38.757889909822474,38.84081453766046,-0.08292462783798019
188,37.88431384177136,38.84849209687181,-0.9641782551004489
189,37.131337491067306,38.85617640127211,-1.7248389102048
190,38.355455545843576,38.86386745086135,-0.5084119050177704
191,39.846680055258666,38.871565245639545,0.975114809619125
192,39.12304170814084,38.879269785606674,0.2437719225341644
193,37.46855505231128,38.88698107076276,-1.4184260184514779
194,39.091886774257695,38.894699101107776,0.1971876731499209
195,39.341154857894516,38.90242387664174,0.43873098125277166
196,37.90377556434241,38.910155397364655,-1.006379833022242
197,39.09292850500135,38.91789366327651,0.17503484172484543
198,38.99191642229321,38.92563867437731,0.06627774791589694
199,37.63197890164937,38.93339043066705,-1.3014115290176835
200,39.34853361797515,38.941148932145744,0.40738468582940446
201,39.58743597530759,38.94891417881337,0.6385217964942272
202,40.189872524734,38.95668617066995,1.2331863540640553
203,40.164347478963144,38.96446490771547,1.1998825712476748
204,37.40360525364425,38.972250389949934,-1.568645136305683
205,37.91221406446735,38.98004261737334,-1.0678285529059954
206,39.57427225740396,38.9878415899857,0.5864306674182628
207,39.58065547574515,38.995647307786996,0.5850081679581484
208,39.589904578857386,39.00345977077724,0.5864448080801432
209,43.39808517126449,39.011278978956426,4.386806192308065
210,39.6691336284622,39.01910493232456,0.6500286961376407
211,40.31991805118857,39.026937630881626,1.2929804203069435
212,40.121024806585126,39.034777074627655,1.0862477319574693
213,39.78431190233094,39.04262326356261,0.7416886387683334
214,38.69150358877588,39.05047619768653,-0.3589726089106465
215,39.922515196089506,39.05833587699937,0.8641793190901325
216,38.18624623788017,39.06620230150117,-0.8799560636210012
217,38.80442851213942,39.07407547119191,-0.26964695905249064
218,38.5293096015673,39.0819553860716,-0.5526457845042992
219,39.183065771313146,39.08984204614023,0.09322372517291626
220,41.73325743313776,39.0977354513978,2.6355219817399558
221,36.9795257160628,39.10563560184432,-2.1261098857815153
222,39.89493368966947,39.113542497479784,0.7813911921896877
223,37.285181799610015,39.12145613830419,-1.836274338694176
224,38.59202435321134,39.12937652431755,-0.5373521711062049
225,40.377207145675136,39.13730365551984,1.2399034901553
226,39.218428198453424,39.145237531911086,0.0731906665423392
227,37.926033859367486,39.15317815349126,-1.2271442941237758
228,38.34666472828102,39.1611255202604,-0.8144607919793767
229,39.942884819664485,39.16907963221846,0.7738051874460239
230,38.345428717186834,39.17704048936549,-0.831611772178657
231,39.43147268012651,39.18500809170145,0.24646458842506386
232,39.244871554772004,39.192982439226355,0.051889115545649324
233,38.45903681145092,39.20096353194021,-0.7419267204892869
234,41.65009403182912,39.208951369843,2.4411426619861207
235,39.93874032123471,39.216945952934736,0.7217943682999747
236,36.919074665642455,39.22494728121542,-2.305872615572964
237,39.445256405146814,39.23295535468505,0.21230105046176104
238,38.48744531217085,39.24097017334363,-0.753524861172781
239,40.21959138595577,39.24899173719114,0.9705996487646311
240,38.3546382188612,39.2570200462276,-0.9023818273664057
241,39.13441362358621,39.26505510045301,-0.13064147686680005
242,39.84808670329428,39.273096899867355,0.5749898034269268
243,40.26691366009135,39.28114544447065,0.985768215620698
244,37.92251641591643,39.289200734262884,-1.3666843183464552
245,38.91639218527499,39.29726276924407,-0.38087058396908513
246,38.764548202050825,39.3053315494142,-0.5407833473633729
247,38.56951180721515,39.313407074773274,-0.7438952675581252
248,41.331675005102504,39.32148934532128,2.0101856597812233
249,39.79069958939309,39.329578361058246,0.461121228334848
250,37.90200346804017,39.33767412198415,-1.4356706539439787
251,40.390874757255055,39.345776628099,1.0450981291560493
252,41.770220360194216,39.35388587940279,2.4163344807914284
253,40.53758989943544,39.36200187589553,1.1755880235399079
254,37.64013601307125,39.37012461757721,-1.7299886045059596
255,38.8268943653825,39.37825410444784,-0.5513597390653386
256,40.8289236892305,39.386390336507404,1.442533352723099
257,38.58876504222859,39.39453331375592,-0.8057682715273329
258,39.90802575742404,39.40268303619338,0.5053427212306613
259,40.2928551518345,39.41083950381979,0.8820156480147164
260,38.36357896275533,39.41900271663513,-1.0554237538798041
261,39.359395773704435,39.42717267463942,-0.06777690093499061
262,35.744769934954185,39.43534937783266,-3.690579442878474
263,38.27714216046787,39.44353282621484,-1.1663906657469725
264,39.164143277154324,39.45172301978596,-0.28757974263163805
265,38.03916613685392,39.45991995854603,-1.420753821692109
266,41.32682364114563,39.468123642495044,1.8586999986505839
267,37.84794313187211,39.476334071633005,-1.6283909397609013
268,38.98350675744163,39.4845512459599,-0.50104448851827
269,39.64163930911404,39.492775165475756,0.14886414363828765
270,41.142071812748924,39.50100583018054,1.641065982568388
271,37.87433850005454,39.50924324007428,-1.634904740019737
272,40.8418916426366,39.517487395156955,1.3244042474796394
273,39.53738988743698,39.52573829542858,0.01165159200839739
274,38.41642825192224,39.533995940889156,-1.1175676889669157
275,40.06842167636696,39.542260331538664,0.526161344828294
276,39.77718528618043,39.55053146737712,0.22665381880331426
277,38.87538899590014,39.55880934840452,-0.683420352504382
278,39.646572188821104,39.56709397462087,0.07947821420023618
279,39.1366586720304,39.57538534602615,-0.43872667399575094
280,39.71293684928657,39.58368346262039,0.12925338666618175
281,40.345905110494584,39.591988324403566,0.7539167860910173
282,41.40617412921366,39.600299931375694,1.8058741978379658
283,38.199213888665284,39.60861828353676,-1.4094043948714732
284,42.04566285927216,39.616943380886774,2.4287194783853865
285,37.40258442142046,39.625275223425724,-2.22269080200527
286,39.46078790921438,39.63361381115363,-0.17282590193924685
287,40.311830265561305,39.64195914407047,0.6698711214908368
288,39.97025484356753,39.650311222176256,0.3199436213912735
289,38.949650453495224,39.65867004547099,-0.7090195919757706
290,39.430062967706434,39.66703561395467,-0.23697264624823597
291,39.114066043766215,39.67540792762729,-0.5613418838610741
292,39.01272310062963,39.683786986488855,-0.6710638858592293
293,40.65954872868875,39.69217279053937,0.9673759381493787
294,40.10707115218238,39.70056533977882,0.40650581240355665
295,38.920002280985315,39.70896463420722,-0.7889623532219047
296,40.74167520003475,39.71737067382456,1.0243045262101904
297,40.07568156192321,39.72578345863085,0.3498981032923596
298,40.6597459663978,39.73420298862609,0.925542977771713
299,40.459538736818175,39.74262926381026,0.7169094730079153
300,38.807150034880124,39.751062284183384,-0.9439122493032628
301,39.12166739609508,39.75950204974544,-0.6378346536503661
302,40.61883376295054,39.76794856049646,0.8508852024540822
303,40.47138304378097,39.776401816436405,0.6949812273445612
304,39.761062795480996,39.78486181756531,-0.023799022084310683
305,39.92692014504439,39.79332856388314,0.13359158116124606
306,41.25657986436381,39.801802055389935,1.454777808973872
307,39.136705885831546,39.81028229208566,-0.673576406254117
308,40.441706581004006,39.81876927397034,0.6229373070336695
309,39.59704192753088,39.82726300104396,-0.2302210735130789
310,39.58790678965688,39.83576347330652,-0.24785668364964075
311,41.09536257451739,39.84427069075804,1.2510918837593499
312,40.792622158232675,39.85278465339849,0.9398375048341845
313,40.78758561651331,39.86130536122788,0.9262802552854372
314,41.35628016440359,39.86983281424622,1.4864473501573718
315,39.902282456018774,39.87836701245351,0.023915443565263893
316,40.6633948521196,39.886907955849736,0.7764868962698637
317,39.54217898023111,39.89545564443492,-0.3532766642038139
318,40.27311313298552,39.90401007820903,0.36910305477648997
319,39.76438746648468,39.9125712571721,-0.14818379068742243
320,40.03158095513862,39.9211391813241,0.11044177381452193
321,40.607372942900064,39.92971385066505,0.6776590922350112
322,39.00665090622792,39.938295265194945,-0.9316443589670292
323,42.329322346481035,39.94688342491379,2.382438921567242
324,38.810004452538095,39.955478329821574,-1.1454738772834754
325,38.581577685603996,39.9640799799183,-1.3825022943143068
326,41.29133930210417,39.97268837520397,1.318650926900194
327,40.88270835443255,39.9813035156786,0.9014048387539564
328,40.70056217549257,39.989925401342155,0.7106367741504146
329,40.714002273951344,39.99855403219466,0.7154482417566834
330,39.99324495893023,40.00718940823611,-0.013944449305882642
331,38.99419764647805,40.01583152946651,-1.0216338829884593
332,40.11079316024434,40.024480395885845,0.08631276435849602
333,39.26210454670826,40.03313600749413,-0.7710314607858699
334,41.15209148883813,40.04179836429135,1.1102931245467782
335,39.88302464464229,40.05046746627753,-0.16744282163523916
336,39.119213753501164,40.059143313452644,-0.9399295599514823
337,39.70188880282802,40.067825905816704,-0.3659371029886848
338,40.54668822713694,40.076515243369705,0.4701729837672314
339,39.443341949801635,40.08521132611166,-0.6418693763100265
340,39.15771563321082,40.09391415404255,-0.9361985208317309
341,40.38009143311388,40.102623727162396,0.2774677059514893
342,40.390264458878875,40.111340045471174,0.27892441340769963
343,39.54284627819297,40.1200631089689,-0.5772168307759343
344,39.59245817413323,40.128792917655566,-0.536334743522337
345,40.40174671703464,40.13752947153119,0.26421724550345194
346,38.49745157148715,40.14627277059574,-1.6488211991085984
347,38.55245310142365,40.155022814849254,-1.6025697134255998
348,39.345742955160325,40.1637796042917,-0.8180366491313721
349,39.92950744096925,40.172543138923096,-0.2430356979538446
350,40.53531972240333,40.18131341874343,0.3540063036598997
351,41.86996400983781,40.19009044375271,1.6798735660850999
352,41.175424631513486,40.198874213950944,0.9765504175625457
353,40.02555514414276,40.207664729338106,-0.18210958519534828
354,40.194809710542025,40.21646198991422,-0.021652279372195167
355,39.08376365235963,40.22526599567928,-1.1415023433196518
356,40.212997276182925,40.234076746633285,-0.021079470450361786
357,39.91422106434436,40.24289424277623,-0.32867317843187316
358,40.61917305038087,40.251718484108125,0.36745456627274986
359,39.31864582786369,40.26054947062896,-0.9419036427652686
360,40.86072675199411,40.26938720233874,0.5913395496553641
361,42.02344246567839,40.278231679237464,1.7452107864409274
362,40.163246165262905,40.287082901325135,-0.1238367360622334
363,40.75333881452684,40.29594086860175,0.45739794592509353
364,41.090618956270376,40.304805581067306,0.7858133752030676
365,39.85683844126989,40.313677038721806,-0.456838597451914
366,40.57771195031596,40.322555241565254,0.2551567087507008
367,40.34577817859574,40.33144018959764,0.014337988998095989
368,40.45154807190298,40.34033188281898,0.11121618908399826
369,39.46906410285737,40.34923032122926,-0.8801662183718876
370,40.38604333709619,40.35813550482848,0.02790783226770637
371,40.9340794193892,40.36704743361665,0.5670319857725526
372,42.02827065569031,40.37596610759376,1.6523045480965426
373,41.47713873115971,40.384891526759816,1.092247204399899
374,42.845485365615694,40.39382369111482,2.4516616745008735
375,39.52904351364351,40.40276260065876,-0.8737190870152561
376,41.40495203065254,40.41170825539165,0.9932437752608875
377,40.629417961145485,40.42066065531348,0.20875730583200489
378,42.92297836711254,40.42961980042426,2.49335856668828
379,39.51823919576869,40.43858569072398,-0.9203464949552899
380,39.49143226706989,40.44755832621266,-0.9561260591427667
381,39.77405584303971,40.45653770689026,-0.6824818638505449
382,38.04720868730257,40.46552383275682,-2.4183151454542515
383,39.875880284341974,40.47451670381232,-0.5986364194703476
384,39.61915090332197,40.483516320056765,-0.8643654167347953
385,40.66376440840489,40.49252268149015,0.17124172691473777
386,40.890666781132396,40.501535788112484,0.3891309930199097
387,42.64680569401238,40.51055563992376,2.1362500540886202
388,41.60175606315221,40.51958223692399,1.082173826228222
389,39.87174018170649,40.52861557911315,-0.6568753974066572
390,39.51470064014407,40.53765566649126,-1.0229550263471936
391,41.10681266321436,40.54670249905831,0.5601101641560533
392,39.05250903717578,40.55575607681431,-1.5032470396385316
393,42.65015628770496,40.56481639975926,2.0853398879456972
394,41.91682035243515,40.57388346789315,1.3429368845420055
395,40.04874339661867,40.58295728121598,-0.5342138845973163
396,38.641424572568695,40.59203783972775,-1.9506132671590564
397,42.142674490687654,40.601125143428476,1.5415493472591788
398,40.47980156429527,40.610219192318134,-0.13041762802286044
399,42.02872530713514,40.61931998639675,1.409405320738394
400,38.81297655438529,40.6284275256643,-1.8154509712790112
401,39.95508001163156,40.6375418101208,-0.6824617984892455
402,40.652633433473625,40.646662839766236,0.005970593707386467
403,40.709283768781084,40.655790614600626,0.053493154180458996
404,40.15247052884149,40.66492513462396,-0.5124546057824689
405,41.3832572548772,40.674066399836235,0.7091908550409681
406,39.46759792567048,40.68321441023745,-1.2156164845669637
407,40.53025270168677,40.692369165827614,-0.16211646414084227
408,40.83850196174666,40.70153066660672,0.1369712951399352
409,41.29645046787695,40.71069891257478,0.5857515553021777
410,41.530134510086256,40.719873903731774,0.8102606063544837
411,39.448513016079225,40.72905564007772,-1.280542623998495
412,38.991467435976794,40.738244121612595,-1.7467766856358045
413,42.20223073664582,40.74743934833643,1.4547913883093888
414,41.13502148224048,40.7566413202492,0.3783801619912776
415,39.91360653650226,40.76585003735092,-0.8522435008486658
416,42.541241810640294,40.775065499641585,1.7661763109987068
417,40.91599743131032,40.784287707121194,0.13170972418912902
418,42.136290793458606,40.79351665978974,1.3427741336688714
419,40.879630409767806,40.802752357647236,0.07687805212057267
420,43.15840845022679,40.811994800693675,2.3464136495331154
421,42.81991430787531,40.82124398892906,1.9986703189462456
422,40.54702377799715,40.83049992235339,-0.28347614435624263
423,41.9460150024775,40.839762600966665,1.1062524015108386
424,41.58387150654281,40.849032024768874,0.7348394817739364
425,42.41666267710113,40.858308193760045,1.5583544833410814
426,39.76890768755551,40.86759110794014,-1.0986834203846292
427,41.658034294427104,40.876880767309196,0.7811535271179052
428,42.09132295071648,40.88617717186719,1.205145778849291
429,38.89294023066518,40.89548032161413,-2.00254009094895
430,39.55750562559055,40.90479021655002,-1.3472845909594717
431,38.59219151773913,40.91410685667484,-2.321915338935708
432,40.616677598452945,40.92343024198862,-0.30675264353567433
433,41.74977002359306,40.93276037249133,0.8170096511017251
434,42.65271456869411,40.942097248182996,1.7106173205111113
435,41.035806842231366,40.951440869063596,0.08436597316776993
436,42.815169298471076,40.96079123513315,1.8543780633379234
437,39.39873397775584,40.97014834639164,-1.5714143686357973
438,39.04000288303384,40.97951220283908,-1.939509319805242
439,40.92563495289816,40.98888280447546,-0.06324785157730216
440,41.43556565617319,40.99826015130079,0.4373055048723983
441,40.970417272335375,41.007644243315056,-0.03722697097967853
442,38.66299929352082,41.017035080518276,-2.35403578699746
443,40.92495859389168,41.02643266291043,-0.10147406901875193
444,39.5505388594455,41.03583699049154,-1.4852981310460363
445,41.80775219601835,41.04524806326158,0.7625041327567648
446,41.47208283850603,41.05466588122058,0.4174169572854553
447,39.99392231126943,41.06409044436851,-1.0701681330990787
448,40.488421394566565,41.073521752705396,-0.5851003581388331
449,39.876915614449445,41.082959806231216,-1.2060441917817724
450,41.021036783774655,41.09240460494599,-0.07136782117133231
451,42.189402544510486,41.1018561488497,1.0875463956607845
452,39.988944728432905,41.11131443794236,-1.1223697095094578
453,41.69469810134422,41.120779472223965,0.5739186291202572
454,40.52648807498805,41.13025125169452,-0.6037631767064637
455,40.23694704708309,41.139729776354,-0.9027827292709116
456,41.027347885993514,41.14921504620244,-0.12186716020892566
457,39.9799570129833,41.15870706123982,-1.1787500482565187
458,40.53780834711443,41.168205821466145,-0.630397474351714
459,39.81378078316613,41.17771132688141,-1.363930543715277
460,43.42430352976547,41.187223577485625,2.237079952279843
461,41.23689444177198,41.19674257327878,0.040151868493200044
462,40.40954521045172,41.20626831426089,-0.7967231038091683
463,41.459443109717,41.21580080043193,0.24364230928507183
464,41.09744080363423,41.22534003179192,-0.12789922815769816
465,40.983285083154286,41.23488600834085,-0.25160092518656757
466,41.94374266272889,41.244438730078734,0.6993039326501513
467,42.11651340763394,41.253998197005565,0.862515210628377
468,40.65952394458096,41.26356440912133,-0.604040464540365
469,40.61749784681998,41.273137366426035,-0.6556395196060575
470,40.9695370585306,41.282717068919695,-0.31318001038909776
471,38.67128462541791,41.2923035166023,-2.6210188911843897
472,39.57666629819156,41.30189670947384,-1.7252304112822732
473,42.86785024110211,41.311496647534334,1.5563535935677748
474,43.194100338033806,41.321103330783764,1.872997007250041
475,41.04715875807835,41.33071675922214,-0.28355800114378604
476,41.99681757830487,41.34033693284946,0.6564806454554079
477,41.704360234756635,41.349963851665734,0.3543963830909006
478,44.86528002395668,41.35959751567094,3.5056825082857395
479,42.644010943993756,41.3692379248651,1.274773019128657
480,41.23323525034782,41.37888507924819,-0.14564982890037229
481,40.300539274715675,41.38853897882024,-1.08799970410457
482,39.56906393571661,41.39819962358123,-1.8291356878646157
483,41.63953525719073,41.40786701353117,0.23166824365956293
484,40.55634328398154,41.41754114867004,-0.8611978646884966
485,39.80781216474181,41.42722202899786,-1.6194098642560473
486,40.70070731618568,41.43690965451462,-0.7362023383289467
487,40.215129293321034,41.44660402522034,-1.2314747318993025
488,43.37732231814628,41.45630514111499,1.9210171770312916
489,42.46986773605486,41.46601300219859,1.0038547338562644
490,41.466649780861914,41.47572760847113,-0.009077827609217035
491,43.17054643648932,41.48544895993262,1.6850974765567004
492,41.583270341022995,41.495177056583046,0.0880932844399476
493,40.52423445518804,41.50491189842243,-0.9806774432343932
494,43.24891660501338,41.514653485450744,1.7342631195626337
495,42.138016839235775,41.524401817668014,0.6136150215677612
496,40.35312523901823,41.53415689507422,-1.1810316560559866
497,41.327194844314015,41.54391871766938,-0.2167238733553648
498,40.55668877014987,41.55368728545347,-0.9969985153036036
499,39.988975916125845,41.56346259842651,-1.5744866823006638
500,42.62781111431953,41.5732446565885,1.0545664577310243
501,43.75713792645313,41.58303345993943,2.1741044665137066
502,40.00038870785808,41.5928290084793,-1.5924403006212193
503,42.24364065870846,41.602631302208124,0.6410093565003351
504,40.87160416862693,41.61244034112588,-0.7408361724989535
505,41.06760427495111,41.622256125232596,-0.5546518502814851
506,40.95756569107874,41.63207865452824,-0.6745129634494983
507,40.6581487265556,41.641907929012845,-0.9837592024572446
508,41.70699175882981,41.65174394868639,0.05524781014341741
509,40.71544833743495,41.66158671354887,-0.9461383761139198
510,41.97938441073996,41.6714362236003,0.30794818713966005
